iteration, error-x, error-z, time, Px-term, Ix-term, Dx-term,Pz-term, Iz-term, Dz-term, left PWM, right PWM
376, -34.25,0.3205820052471724,0.016562700271606445, -2.0549999999999997, -0.0, 1.55, 0.3205820052471724,0.0, 0.37991976510892034, 13.611557104311307, 14.116557104311307
377, -28.75,0.37126276535965275,0.016934871673583984, -1.7249999999999999, -0.0, 1.1, 0.37126276535965275,0.0, 0.25340380056240175, 14.11622367023336, 14.74122367023336
378, -23.0,0.422805338673952,0.01858377456665039, -1.38, -0.0, 1.1500000000000001, 0.422805338673952,0.0, 0.25771286657149617, 15.191741875478808, 15.421741875478808
379, -26.0,0.39258270692875086,0.018602371215820312, -1.56, -0.0, -0.6000000000000001, 0.39258270692875086,0.0, -0.15111315872600561, 13.503211423681554, 15.663211423681554
380, -26.25,0.4054406712934605,0.01954793930053711, -1.575, -0.0, -0.05, 0.4054406712934605,0.0, 0.06428982182354825, 14.507941916798565, 16.132941916798565
381, -25.0,0.41831266409793677,0.01889944076538086, -1.5, -0.0, 0.25, 0.41831266409793677,0.0, 0.06435996402238131, 15.365614544918884, 16.615614544918884
382, -24.5,0.44633719858310694,0.018652915954589844, -1.47, -0.0, 0.1, 0.44633719858310694,0.0, 0.14012267242585086, 15.832074415927844, 17.202074415927843
383, -25.25,0.46349189706376437,0.019371986389160156, -1.515, -0.0, -0.15000000000000002, 0.46349189706376437,0.0, 0.08577349240328713, 16.086339805394896, 17.751339805394895
384, -25.5,0.47826134317665825,0.019744157791137695, -1.53, -0.0, -0.05, 0.47826134317665825,0.0, 0.0738472305644694, 16.723448379136023, 18.30344837913602
385, -21.5,0.5155716399980641,0.018781423568725586, -1.29, -0.0, 0.8, 0.5155716399980641,0.0, 0.18655148410702926, 18.515571503241116, 19.005571503241114
386, -20.5,0.554230566739409,0.026596546173095703, -1.23, -0.0, 0.2, 0.554230566739409,0.0, 0.19329463370672428, 18.723096703687247, 19.75309670368725
387, -18.25,0.5362611964798101,0.027692079544067383, -1.095, -0.0, 0.45, 0.5362611964798101,0.0, -0.08984685129799441, 19.554511048869063, 20.199511048869063
388, -17.5,0.5514947914486639,0.019932270050048828, -1.05, -0.0, 0.15000000000000002, 0.5514947914486639,0.0, 0.07616797484426896, 19.927173815161996, 20.827173815161995
389, -16.0,0.5167094561142076,0.018445730209350586, -0.96, -0.0, 0.30000000000000004, 0.5167094561142076,0.0, -0.17392667667228134, 20.50995659460392, 21.16995659460392
390, -15.75,0.5676597510867887,0.018065690994262695, -0.945, -0.0, 0.05, 0.5676597510867887,0.0, 0.2547514748629054, 21.097367820553615, 21.992367820553614
391, -14.25,0.5328087985929142,0.01887035369873047, -0.855, -0.0, 0.30000000000000004, 0.5328087985929142,0.0, -0.17425476246937244, 21.795921856677158, 22.350921856677157
392, -14.0,0.5496282363684808,0.019881248474121094, -0.84, -0.0, 0.05, 0.5496282363684808,0.0, 0.08409718887783302, 22.194647281923473, 22.984647281923472
393, -13.25,0.5262885251026956,0.018239498138427734, -0.7949999999999999, -0.0, 0.15000000000000002, 0.5262885251026956,0.0, -0.11669855632892578, 22.74923725069724, 23.39423725069724
394, -14.0,0.5144597680529446,0.018962383270263672, -0.84, -0.0, -0.15000000000000002, 0.5144597680529446,0.0, -0.0591437852487553, 22.859553233501433, 23.84955323350143
395, -14.5,0.512318305340387,0.018113374710083008, -0.87, -0.0, -0.1, 0.512318305340387,0.0, -0.010707313562787757, 23.381164225279033, 24.35116422527903
396, -13.25,0.49492177645604696,0.01958918571472168, -0.7949999999999999, -0.0, 0.25, 0.49492177645604696,0.0, -0.08698264442170034, 24.214103357313377, 24.75910335731338
397, -11.75,0.46526329505767927,0.016849994659423828, -0.705, -0.0, 0.30000000000000004, 0.46526329505767927,0.0, -0.14829240699183843, 24.671074245379216, 25.076074245379218
398, -11.25,0.4593601916096608,0.017468929290771484, -0.6749999999999999, -0.0, 0.1, 0.4593601916096608,0.0, -0.02951551724009238, 24.930918919748787, 25.505918919748787
399, -13.0,0.4448279966039228,0.017716169357299805, -0.78, -0.0, -0.35000000000000003, 0.4448279966039228,0.0, -0.07266097502868996, 24.74808594132402, 25.87808594132402
400, -15.5,0.4159412961833683,0.01901412010192871, -0.9299999999999999, -0.0, -0.5, 0.4159412961833683,0.0, -0.14443350210277262, 24.719593735404615, 26.149593735404615
401, -22.0,0.3797263826901708,0.017448902130126953, -1.3199999999999998, -0.0, -1.3, 0.3797263826901708,0.0, -0.1810745674659875, 23.7282455506288, 26.3482455506288
402, -26.25,0.3653311134054038,0.024396181106567383, -1.575, -0.0, -0.8500000000000001, 0.3653311134054038,0.0, -0.07197634642383488, 24.216600317610368, 26.64160031761037
403, -35.0,0.30788900698762345,0.022825956344604492, -2.1, -0.0, -1.75, 0.30788900698762345,0.0, -0.2872105320889018, 22.81227879250909, 26.662278792509092
404, -53.75,0.18352861713048452,0.023273944854736328, -3.225, -0.0, -3.75, 0.18352861713048452,0.0, -0.6218019492856947, 19.249005460353885, 26.224005460353883
405, -59.5,0.1408117017095174,0.023291826248168945, -3.57, -0.0, -1.1500000000000001, 0.1408117017095174,0.0, -0.21358457710483558, 21.431232584958565, 26.151232584958564
406, -65.5,0.0975211425807021,0.017851591110229492, -3.9299999999999997, -0.0, -1.2000000000000002, 0.0975211425807021,0.0, -0.2164527956440765, 20.90230093189519, 26.03230093189519
407, -67.75,0.08051065392733925,0.017815113067626953, -4.0649999999999995, -0.0, -0.45, 0.08051065392733925,0.0, -0.08505244326681427, 21.512759142555716, 26.027759142555716
408, -91.5,-0.4526451302071604,0.018454313278198242, -5.49, -0.0, -4.75, -1.3579353906214813,0.0, -2.6657789206724978, 11.764044831261737, 22.004044831261737
409, -97.25,-0.45249192131655813,0.019606351852416992, -5.835, -0.0, -1.1500000000000001, -1.3574757639496744,0.0, 0.0007660444530113719, 13.662335111765074, 20.647335111765074
410, -95.25,-0.45215208968259224,0.01936054229736328, -5.715, -0.0, 0.4, -1.3564562690477766,0.0, 0.0016991581698294622, 13.977578000887126, 19.292578000887126
411, -95.75,-0.45214065218579025,0.018819093704223633, -5.745, -0.0, -0.1, -1.3564219565573707,0.0, 5.7187484009957323e-05, 12.091213231813768, 17.936213231813767
412, -97.75,-0.4517699147484544,0.019149065017700195, -5.865, -0.0, -0.4, -1.3553097442453632,0.0, 0.0018536871866792204, 10.317757174755084, 16.582757174755084
413, -95.0,-0.45214570310945157,0.01924920082092285, -5.7, -0.0, 0.55, -1.3564371093283547,0.0, -0.001878941804985823, 10.074441123621744, 15.224441123621745
414, -91.75,-0.015053484944936635,0.018145322799682617, -5.505, -0.0, 0.65, -0.045160454834809904,0.0, 2.1854610908225744, 12.509741759609508, 17.364741759609508
415, -71.5,-0.08395767729769776,0.016249656677246094, -4.29, -0.0, 4.05, -0.2518730318930933,0.0, -0.34452096176380564, 16.52834776595261, 16.76834776595261
416, -66.25,0.002282798422575394,0.01504063606262207, -3.9749999999999996, -0.0, 1.05, 0.002282798422575394,0.0, 0.4312023786013658, 14.276832942976547, 17.201832942976548
417, -39.25,0.08034354660914211,0.01567363739013672, -2.355, -0.0, 5.4, 0.08034354660914211,0.0, 0.3903037409328336, 17.672480230518524, 14.627480230518524
418, -35.5,0.08869943961616433,0.01629948616027832, -2.13, -0.0, 0.75, 0.08869943961616433,0.0, 0.041779465035111096, 16.4229591351698, 17.8029591351698
419, -35.5,0.09802802641954422,0.022171497344970703, -2.13, -0.0, 0.0, 0.09802802641954422,0.0, 0.04664293401689945, 15.817630095606244, 17.947630095606243
420, -36.25,0.09913467671818665,0.023717164993286133, -2.175, -0.0, -0.15000000000000002, 0.09913467671818665,0.0, 0.005533251493212155, 15.727298023817642, 18.05229802381764
421, -39.75,0.08770776656988966,0.02436542510986328, -2.385, -0.0, -0.7000000000000001, 0.08770776656988966,0.0, -0.05713455074148499, 14.997871239646045, 18.082871239646046
422, -43.5,0.08337410550913493,0.02241349220275879, -2.61, -0.0, -0.75, 0.08337410550913493,0.0, -0.021668305303773616, 14.784577039851406, 18.144577039851406
423, -47.25,0.07134559137205332,0.02402472496032715, -2.835, -0.0, -0.75, 0.07134559137205332,0.0, -0.06014257068540807, 14.570780060538048, 18.15578006053805
424, -50.5,0.05386250031217987,0.024050235748291016, -3.03, -0.0, -0.65, 0.05386250031217987,0.0, -0.08741545529936723, 14.442227105550863, 18.122227105550863
425, -59.75,0.03415265510123244,0.024817943572998047, -3.585, -0.0, -1.85, 0.03415265510123244,0.0, -0.09854922605473715, 12.622830534597357, 18.057830534597358
426, -64.5,0.022691527560594893,0.024805068969726562, -3.8699999999999997, -0.0, -0.9500000000000001, 0.022691527560594893,0.0, -0.05730563770318775, 13.203216424454766, 18.023216424454766
427, -76.25,-0.0074846474060905055,0.026248455047607422, -4.575, -0.0, -2.35, -0.022453942218271516,0.0, -0.150880874833427, 10.924881607403066, 17.849881607403066
428, -98.0,0.02641131311720757,0.028159141540527344, -5.88, -0.0, -4.3500000000000005, 0.02641131311720757,0.0, 0.16947980261649037, 7.815772723136764, 18.045772723136764
429, -102.25,-0.02077103671348496,0.019953250885009766, -6.135, -0.0, -0.8500000000000001, -0.062313110140454875,0.0, -0.23591174915346264, 10.762547863842848, 17.747547863842847
430, -102.75,-0.043871541937164193,0.019924163818359375, -6.165, -0.0, -0.1, -0.13161462581149258,0.0, -0.11550252611839618, 11.235430711912958, 17.50043071191296
431, -100.25,-0.03434339751386156,0.019385814666748047, -6.015, -0.0, 0.5, -0.10303019254158469,0.0, 0.04764072211651316, 11.930041241487885, 17.445041241487885
432, -105.5,-0.45172704016938536,0.018796205520629883, -6.33, -0.0, -1.05, -1.355181120508156,0.0, -2.086918213277619, 6.622941907702111, 14.00294190770211
433, -111.25,-0.47687799734373615,0.018108606338500977, -6.675, -0.0, -1.1500000000000001, -1.4306339920312086,0.0, -0.12575478587175393, 4.621553129799149, 12.446553129799149
434, -111.0,-0.4894127722012752,0.016951322555541992, -6.66, -0.0, 0.05, -1.4682383166038258,0.0, -0.06267387428769533, 4.3056409389076284, 10.915640938907629
435, -108.75,-0.4893627827693584,0.017621755599975586, -6.5249999999999995, -0.0, 0.45, -1.468088348308075,0.0, 0.0002499471595840408, 3.3728025377591386, 9.447802537759138
436, -108.25,-0.49999328689941,0.019495725631713867, -6.495, -0.0, 0.1, -1.4999798606982302,0.0, -0.053152520650258106, 1.499670156410649, 7.894670156410649
437, 20.25,0.32243479843290257,0.03911542892456055, 1.2149999999999999, -0.0, 25.700000000000003, 0.32243479843290257,0.0, 4.112140426661563, 12.329245381505114, 0.0
438, 24.75,0.3046819226471671,0.029958724975585938, 1.4849999999999999, -0.0, 0.9, 0.3046819226471671,0.0, -0.08876437892867739, 12.545162925223604, 10.160162925223604
439, 28.25,0.4041438165359711,0.022965669631958008, 1.6949999999999998, -0.0, 0.7000000000000001, 0.4041438165359711,0.0, 0.49730946944402, 13.446616211203596, 11.051616211203596
440, 27.5,0.33848438202826714,0.02352762222290039, 1.65, -0.0, -0.15000000000000002, 0.33848438202826714,0.0, -0.32829717253851975, 13.456803420693342, 11.956803420693342
441, 26.0,0.3376633975407046,0.025371074676513672, 1.56, -0.0, -0.30000000000000004, 0.3376633975407046,0.0, -0.004104922437812575, 13.790361895796234, 12.530361895796235
442, 24.5,0.3393541456679039,0.027434110641479492, 1.47, -0.0, -0.30000000000000004, 0.3393541456679039,0.0, 0.008453740635996354, 14.138169782100135, 12.968169782100135
443, 20.0,0.36251205737869874,0.02518463134765625, 1.2, -0.0, -0.9, 0.36251205737869874,0.0, 0.11578955855397421, 14.616471398032807, 14.316471398032807
444, 17.5,0.3427234263223794,0.018161296844482422, 1.05, -0.0, -0.5, 0.3427234263223794,0.0, -0.0989431552815967, 14.86025166907359, 14.310251669073589
445, 15.25,0.3462985701444169,0.01908278465270996, 0.9149999999999999, -0.0, -0.45, 0.3462985701444169,0.0, 0.017875719110187482, 15.224425958328194, 14.759425958328194
446, 12.75,0.3242549347874416,0.018935441970825195, 0.765, -0.0, -0.5, 0.3242549347874416,0.0, -0.11021817678487644, 15.43846271633076, 15.173462716330759
447, 12.0,0.2967475917608119,0.01994180679321289, 0.72, -0.0, -0.15000000000000002, 0.2967475917608119,0.0, -0.13753671513314858, 15.597673592958422, 15.027673592958422
448, 14.25,0.2660119114659478,0.01838088035583496, 0.855, -0.0, 0.45, 0.2660119114659478,0.0, -0.15367840147432033, 15.71000710295005, 14.40500710295005
449, 16.25,0.2701757586049126,0.019916057586669922, 0.975, -0.0, 0.4, 0.2701757586049126,0.0, 0.020819235694823912, 16.001002097249785, 14.626002097249785
450, 17.75,0.264863384053148,0.018528461456298828, 1.065, -0.0, 0.30000000000000004, 0.264863384053148,0.0, -0.026561872758822935, 16.23930360854411, 14.874303608544109
451, 18.75,0.23619752936844052,0.01821613311767578, 1.125, -0.0, 0.2, 0.23619752936844052,0.0, -0.14332927342353752, 16.332171864489013, 15.007171864489013
452, 19.25,0.22576766877877563,0.01826620101928711, 1.155, -0.0, 0.1, 0.22576766877877563,0.0, -0.05214930294832443, 16.505790230319462, 15.250790230319462
453, 20.0,0.22930870029952233,0.018196582794189453, 1.2, -0.0, 0.15000000000000002, 0.22930870029952233,0.0, 0.01770515760373348, 16.752804088222717, 15.402804088222718
454, 28.25,0.22135301683712527,0.018329620361328125, 1.6949999999999998, -0.0, 1.6500000000000001, 0.22135301683712527,0.0, -0.03977841731198528, 16.934378687747856, 13.589378687747857
455, 44.5,0.1841202760168017,0.01914238929748535, 2.67, -0.0, 3.25, 0.1841202760168017,0.0, -0.18616370410161787, 16.932335259663038, 11.012335259663038
456, 51.5,0.18309200853872853,0.019327878952026367, 3.09, -0.0, 1.4000000000000001, 0.18309200853872853,0.0, -0.005141337390365819, 17.1102859308114, 12.6202859308114
457, 58.5,0.1826307257603662,0.018161535263061523, 3.51, -0.0, 1.4000000000000001, 0.1826307257603662,0.0, -0.0023064138918116317, 17.290610242679954, 12.380610242679953
458, 70.75,0.1623670394536597,0.025546550750732422, 4.245, -0.0, 2.45, 0.1623670394536597,0.0, -0.10131843153353248, 17.35165885060008, 10.656658850600081
459, 77.5,0.15475229250220424,0.024974822998046875, 4.6499999999999995, -0.0, 1.35, 0.15475229250220424,0.0, -0.03807373475727738, 17.468337408345008, 11.468337408345008
460, 82.75,0.1500178713008824,0.028501510620117188, 4.965, -0.0, 1.05, 0.1500178713008824,0.0, -0.023672106006609184, 17.594683173639282, 11.579683173639282
461, 86.75,0.16385967218044606,0.026578903198242188, 5.205, -0.0, 0.8, 0.16385967218044606,0.0, 0.0692090043978183, 17.827751850217545, 11.822751850217546
462, 88.25,0.17858312126487952,0.018648624420166016, 5.295, -0.0, 0.30000000000000004, 0.17858312126487952,0.0, 0.0736172454221673, 18.07995221690459, 12.484952216904592
463, 89.75,0.19429180776988653,0.01820540428161621, 5.385, -0.0, 0.30000000000000004, 0.19429180776988653,0.0, 0.07854343252503504, 18.35278745719951, 12.667787457199513
464, 88.75,0.20932366317280737,0.01777172088623047, 5.325, -0.0, -0.2, 0.20932366317280737,0.0, 0.07515927701460423, 18.637270397386924, 13.512270397386924
465, 86.0,0.23519758284930126,0.017206907272338867, 5.16, -0.0, -0.55, 0.23519758284930126,0.0, 0.12936959838246942, 19.001837578618694, 14.391837578618695
466, 84.25,0.24514349923347856,0.017447948455810547, 5.055, -0.0, -0.35000000000000003, 0.24514349923347856,0.0, 0.0497295819208865, 19.29671065977306, 14.591710659773058
467, 79.0,0.2720180063123415,0.016667842864990234, 4.74, -0.0, -1.05, 0.2720180063123415,0.0, 0.13437253539431482, 19.703101201479715, 16.013101201479714
468, 77.5,0.27353672961829245,0.016272783279418945, 4.6499999999999995, -0.0, -0.30000000000000004, 0.27353672961829245,0.0, 0.007593616529754654, 19.98423154762776, 15.634231547627762
469, 71.75,0.2813753225048611,0.0158689022064209, 4.305, -0.0, -1.1500000000000001, 0.2813753225048611,0.0, 0.03919296443284315, 20.304799834565465, 17.149799834565464
470, 65.0,0.2880401796505907,0.015520095825195312, 3.9, -0.0, -1.35, 0.2880401796505907,0.0, 0.033324285728648095, 20.626164299944705, 18.076164299944704
471, 60.5,0.3030544607308141,0.015676498413085938, 3.63, -0.0, -0.9, 0.3030544607308141,0.0, 0.07507140540111701, 21.004290166076636, 18.274290166076636
472, 57.75,0.32097484861987213,0.016527414321899414, 3.465, -0.0, -0.55, 0.32097484861987213,0.0, 0.08960193944529016, 21.4148669541418, 18.4998669541418
473, 58.5,0.31035515905245936,0.01628279685974121, 3.51, -0.0, 0.15000000000000002, 0.31035515905245936,0.0, -0.053098447837063856, 21.672123665357194, 18.012123665357194
474, 61.25,0.28235334440948856,0.01705455780029297, 3.675, -0.0, 0.55, 0.28235334440948856,0.0, -0.140009073214854, 21.81446793655183, 17.589467936551827
475, 62.25,0.2828477994961601,0.016880273818969727, 3.735, -0.0, 0.2, 0.2828477994961601,0.0, 0.002472275433357818, 22.099788011481348, 18.16478801148135
476, 69.5,0.27257052875326504,0.02278304100036621, 4.17, -0.0, 1.4500000000000002, 0.27257052875326504,0.0, -0.05138635371447542, 22.320972186520137, 16.700972186520136
477, 74.25,0.24298677471340246,0.023703336715698242, 4.455, -0.0, 0.9500000000000001, 0.24298677471340246,0.0, -0.14791877019931288, 22.416040191034227, 17.011040191034226
478, 82.75,0.2104764873608368,0.023518085479736328, 4.965, -0.0, 1.7000000000000002, 0.2104764873608368,0.0, -0.16255143676282835, 22.463965241632234, 15.798965241632235
479, 85.0,0.20253225007718212,0.024096012115478516, 5.1, -0.0, 0.45, 0.20253225007718212,0.0, -0.03972118641827338, 22.62677630529114, 17.07677630529114
480, 88.75,0.17918002092450658,0.016850948333740234, 5.325, -0.0, 0.75, 0.17918002092450658,0.0, -0.1167611457633777, 22.68919518045227, 16.61419518045227
481, 90.5,0.17173326203332595,0.015631914138793945, 5.43, -0.0, 0.35000000000000003, 0.17173326203332595,0.0, -0.037233794455903135, 22.823694648029694, 17.043694648029692
482, 89.25,0.17923626935762793,0.01888895034790039, 5.3549999999999995, -0.0, -0.25, 0.17923626935762793,0.0, 0.0375150366215099, 23.04044595400883, 17.93544595400883
483, 87.75,0.19471730104240592,0.018049955368041992, 5.265, -0.0, -0.30000000000000004, 0.19471730104240592,0.0, 0.07740515842388995, 23.312568413475127, 18.347568413475127
484, 83.0,0.18665902814109647,0.016022443771362305, 4.9799999999999995, -0.0, -0.9500000000000001, 0.18665902814109647,0.0, -0.040291364506547245, 23.458936077109676, 19.428936077109675
485, 81.25,0.17795391101393787,0.015924453735351562, 4.875, -0.0, -0.35000000000000003, 0.17795391101393787,0.0, -0.04352558563579301, 23.593364402487822, 19.068364402487823
486, 85.5,0.17071717422957122,0.015622138977050781, 5.13, -0.0, 0.8500000000000001, 0.17071717422957122,0.0, -0.03618368392183324, 23.72789789279556, 17.74789789279556
487, 86.0,0.15736218695833148,0.014994382858276367, 5.16, -0.0, 0.1, 0.15736218695833148,0.0, -0.06677493635619869, 23.818485143397695, 18.558485143397697
488, 85.25,0.15020068970796063,0.016906261444091797, 5.115, -0.0, -0.15000000000000002, 0.15020068970796063,0.0, -0.03580748625185426, 23.9328783468538, 18.9678783468538
489, 85.25,0.1506532891326492,0.01702713966369629, 5.115, -0.0, 0.0, 0.1506532891326492,0.0, 0.0022629971234428004, 24.08579463310989, 18.97079463310989
490, 86.5,0.11579690378111351,0.01724553108215332, 5.1899999999999995, -0.0, 0.25, 0.11579690378111351,0.0, -0.1742819267576784, 24.027309610133326, 18.587309610133325
491, 89.75,0.09786246446999303,0.016990184783935547, 5.385, -0.0, 0.65, 0.09786246446999303,0.0, -0.08967219655560243, 24.035499878047716, 18.000499878047716
492, 90.25,0.07605820741207014,0.016601085662841797, 5.415, -0.0, 0.1, 0.07605820741207014,0.0, -0.10902128528961441, 24.002536800170173, 18.487536800170172
493, 91.0,0.08015940168429081,0.015287160873413086, 5.46, -0.0, 0.15000000000000002, 0.08015940168429081,0.0, 0.020505971361103326, 24.103202173215568, 18.49320217321557
494, 92.25,0.07675143657019579,0.02486133575439453, 5.535, -0.0, 0.25, 0.07675143657019579,0.0, -0.01703982557047512, 24.162913784215288, 18.377913784215288
495, 92.5,0.07044935651512962,0.02207159996032715, 5.55, -0.0, 0.05, 0.07044935651512962,0.0, -0.03151040027533081, 24.201852740455088, 18.601852740455087
496, -91.5,1.246236724299251,0.02721381187438965, -5.49, -0.0, -36.800000000000004, 1.246236724299251,0.0, 5.878936838920606, 0.0, 31.327026303674945
497, 93.75,0.065930614933006,0.024355173110961914, 5.625, -0.0, 37.050000000000004, 0.065930614933006,0.0, -5.901530546831224, 25.491426371776726, 0.0
498, 94.25,0.05510902214634439,0.0161135196685791, 5.654999999999999, -0.0, 0.1, 0.05510902214634439,0.0, -0.05410796393330808, 25.49242742998976, 19.73742742998976
499, 93.5,0.06000382789642056,0.015578031539916992, 5.609999999999999, -0.0, -0.15000000000000002, 0.06000382789642056,0.0, 0.02447402875038085, 25.576905286636563, 20.116905286636566
